ticket_id,created_ts,first_response_ts,resolved_ts,channel,issue_type,agent_id,handle_seconds,acw_seconds,first_touch_resolved
T0006056,2025-11-24T14:56:10.725022-06:00,2025-11-24T14:56:10.725022-06:00,2025-11-24T14:59:41.341432-06:00,chat,login,A002,167,43,True
T0006050,2025-11-24T14:56:22.787674-06:00,2025-11-24T14:56:22.787674-06:00,2025-11-24T15:02:15.756338-06:00,chat,billing,A020,299,35,True
T0006071,2025-11-24T14:58:32.457431-06:00,2025-11-24T14:58:32.457431-06:00,2025-11-24T15:02:28.466945-06:00,email,bug,A014,206,50,True
T0006067,2025-11-24T14:59:17.903975-06:00,2025-11-24T14:59:17.903978-06:00,2025-11-24T15:04:43.392061-06:00,phone,bug,A006,318,67,True
T0006059,2025-11-24T14:59:28.567296-06:00,2025-11-24T14:59:28.567296-06:00,2025-11-24T15:04:09.882503-06:00,phone,billing,A020,253,48,True
T0006061,2025-11-24T14:59:41.354867-06:00,2025-11-24T14:59:41.354870-06:00,2025-11-24T15:04:05.147820-06:00,phone,billing,A005,218,90,True
T0006105,2025-11-24T15:00:27.727764-06:00,2025-11-24T15:00:27.728122-06:00,2025-11-24T15:03:35.905806-06:00,email,login,A008,153,84,False
T0006087,2025-11-24T15:00:53.621528-06:00,2025-11-24T15:00:53.621801-06:00,2025-11-24T15:05:38.367698-06:00,email,bug,A001,249,56,True
T0006084,2025-11-24T15:01:08.398317-06:00,2025-11-24T15:01:08.398317-06:00,2025-11-24T15:03:57.040481-06:00,chat,bug,A010,151,44,True
T0006075,2025-11-24T15:01:31.820433-06:00,2025-11-24T15:01:31.820603-06:00,2025-11-24T15:04:50.844388-06:00,phone,login,A001,195,42,False
T0006095,2025-11-24T15:03:11.563099-06:00,2025-11-24T15:03:11.563100-06:00,2025-11-24T15:08:13.530167-06:00,email,login,A019,267,69,True
T0006077,2025-11-24T15:03:36.142768-06:00,2025-11-24T15:03:36.142791-06:00,2025-11-24T15:10:11.554025-06:00,email,login,A016,335,52,True
T0006091,2025-11-24T15:03:43.340248-06:00,2025-11-24T15:03:43.340265-06:00,2025-11-24T15:07:33.512715-06:00,email,login,A003,230,39,False
T0006083,2025-11-24T15:04:37.366940-06:00,2025-11-24T15:04:37.367076-06:00,2025-11-24T15:08:43.318753-06:00,phone,billing,A007,194,38,True
T0006107,2025-11-24T15:04:47.398310-06:00,2025-11-24T15:04:47.398337-06:00,2025-11-24T15:10:47.292175-06:00,email,bug,A006,331,72,False
T0006114,2025-11-24T15:05:09.143001-06:00,2025-11-24T15:05:09.143095-06:00,2025-11-24T15:11:14.653874-06:00,chat,login,A013,315,37,True
T0006110,2025-11-24T15:05:27.875206-06:00,2025-11-24T15:05:27.875234-06:00,2025-11-24T15:09:25.305808-06:00,email,bug,A002,196,40,True
T0006094,2025-11-24T15:07:06.572835-06:00,2025-11-24T15:07:06.572946-06:00,2025-11-24T15:13:26.121949-06:00,phone,login,A016,320,122,False
T0006103,2025-11-24T15:07:51.538622-06:00,2025-11-24T15:07:51.538690-06:00,2025-11-24T15:13:04.645279-06:00,chat,login,A004,283,79,True
T0006088,2025-11-24T15:09:38.221325-06:00,2025-11-24T15:09:38.221462-06:00,2025-11-24T15:14:35.248076-06:00,chat,billing,A003,281,58,True
T0006082,2025-11-24T15:11:20.770661-06:00,2025-11-24T15:11:20.770797-06:00,2025-11-24T15:18:19.514596-06:00,chat,login,A017,371,46,True
T0006113,2025-11-24T15:11:39.929846-06:00,2025-11-24T15:11:39.929891-06:00,2025-11-24T15:15:59.216792-06:00,chat,login,A002,229,46,True
T0006081,2025-11-24T15:12:20.052058-06:00,2025-11-24T15:12:20.052110-06:00,2025-11-24T15:16:46.517484-06:00,email,bug,A017,260,60,True
T0006079,2025-11-24T15:12:27.708473-06:00,2025-11-24T15:12:27.708537-06:00,2025-11-24T15:18:16.398972-06:00,email,login,A011,347,115,True
T0006085,2025-11-24T15:12:46.882845-06:00,2025-11-24T15:12:46.882970-06:00,2025-11-24T15:16:03.234051-06:00,chat,login,A004,196,81,True
T0006086,2025-11-24T15:12:46.959416-06:00,2025-11-24T15:12:46.959463-06:00,2025-11-24T15:17:22.228699-06:00,phone,login,A004,222,46,True
T0006102,2025-11-24T15:12:58.873278-06:00,2025-11-24T15:12:58.873426-06:00,2025-11-24T15:17:37.391894-06:00,email,login,A008,226,79,True
T0006104,2025-11-24T15:13:22.284671-06:00,2025-11-24T15:13:22.284751-06:00,2025-11-24T15:17:24.807534-06:00,email,bug,A014,225,53,True
T0006100,2025-11-24T15:13:37.880266-06:00,2025-11-24T15:13:37.880346-06:00,2025-11-24T15:18:14.233568-06:00,chat,login,A004,239,42,True
T0006101,2025-11-24T15:16:16.526898-06:00,2025-11-24T15:16:16.526943-06:00,2025-11-24T15:20:04.176018-06:00,chat,billing,A019,219,70,True
T0006106,2025-11-24T15:16:46.237204-06:00,2025-11-24T15:16:46.237321-06:00,2025-11-24T15:20:29.140968-06:00,chat,login,A002,208,40,True
T0006092,2025-11-24T15:17:01.942337-06:00,2025-11-24T15:17:01.942364-06:00,2025-11-24T15:22:09.243258-06:00,chat,login,A013,272,31,True
T0006111,2025-11-24T15:17:47.908954-06:00,2025-11-24T15:17:47.909090-06:00,2025-11-24T15:20:46.749734-06:00,phone,login,A020,178,56,True
T0006080,2025-11-24T15:17:48.599781-06:00,2025-11-24T15:17:48.599887-06:00,2025-11-24T15:23:15.163828-06:00,email,bug,A005,282,75,True
T0006076,2025-11-24T15:19:03.257302-06:00,2025-11-24T15:19:03.257335-06:00,2025-11-24T15:22:41.433369-06:00,email,login,A017,202,47,True
T0006109,2025-11-24T15:19:57.596419-06:00,2025-11-24T15:19:57.596630-06:00,2025-11-24T15:22:41.732092-06:00,email,login,A009,134,45,True
T0006093,2025-11-24T15:21:41.561475-06:00,2025-11-24T15:21:41.561493-06:00,2025-11-24T15:26:02.621716-06:00,phone,billing,A002,251,46,True
T0006089,2025-11-24T15:22:47.542434-06:00,2025-11-24T15:22:47.542473-06:00,2025-11-24T15:27:27.099113-06:00,email,login,A004,256,166,True
T0006096,2025-11-24T15:22:51.826685-06:00,2025-11-24T15:22:51.826727-06:00,2025-11-24T15:28:12.068033-06:00,email,bug,A008,281,92,False
T0006108,2025-11-24T15:22:56.169229-06:00,2025-11-24T15:22:56.169347-06:00,2025-11-24T15:28:06.318470-06:00,phone,login,A016,277,62,True
T0006078,2025-11-24T15:23:39.381610-06:00,2025-11-24T15:23:39.381652-06:00,2025-11-24T15:27:45.252618-06:00,phone,login,A006,222,32,True
T0006097,2025-11-24T15:25:00.377576-06:00,2025-11-24T15:25:00.377721-06:00,2025-11-24T15:33:07.529245-06:00,chat,bug,A001,446,66,True
T0006090,2025-11-24T15:25:05.848443-06:00,2025-11-24T15:25:05.848523-06:00,2025-11-24T15:29:30.127259-06:00,phone,login,A002,264,47,True
T0006099,2025-11-24T15:25:25.548588-06:00,2025-11-24T15:25:25.548632-06:00,2025-11-24T15:31:11.068578-06:00,phone,login,A018,298,71,True
T0006112,2025-11-24T15:28:31.140461-06:00,2025-11-24T15:28:31.140483-06:00,2025-11-24T15:31:46.345110-06:00,phone,login,A002,147,58,False
T0006098,2025-11-24T15:29:14.712965-06:00,2025-11-24T15:29:14.713064-06:00,2025-11-24T15:33:44.182648-06:00,phone,billing,A002,217,51,True
T0006118,2025-11-24T15:30:08.718925-06:00,2025-11-24T15:30:08.718925-06:00,2025-11-24T15:34:01.917829-06:00,email,billing,A016,222,58,True
T0006121,2025-11-24T15:33:40.490407-06:00,2025-11-24T15:33:40.490407-06:00,2025-11-24T15:37:48.717399-06:00,email,login,A002,235,61,True
T0006120,2025-11-24T15:36:15.620196-06:00,2025-11-24T15:36:15.620196-06:00,2025-11-24T15:40:36.393382-06:00,chat,bug,A019,253,62,False
T0006115,2025-11-24T15:38:13.851126-06:00,2025-11-24T15:38:13.851126-06:00,2025-11-24T15:41:11.706978-06:00,chat,login,A005,178,47,False
T0006123,2025-11-24T15:38:33.610297-06:00,2025-11-24T15:38:33.610297-06:00,2025-11-24T15:42:03.704551-06:00,phone,login,A002,150,124,True
T0006126,2025-11-24T15:39:28.403743-06:00,2025-11-24T15:39:28.403743-06:00,2025-11-24T15:43:30.095229-06:00,phone,login,A011,234,61,True
T0006131,2025-11-24T15:39:48.790129-06:00,2025-11-24T15:39:48.790129-06:00,2025-11-24T15:44:09.631932-06:00,phone,login,A020,241,41,True
T0006132,2025-11-24T15:40:04.445052-06:00,2025-11-24T15:40:04.445052-06:00,2025-11-24T15:45:48.044359-06:00,chat,login,A019,336,102,False
T0006125,2025-11-24T15:42:31.728492-06:00,2025-11-24T15:42:31.728492-06:00,2025-11-24T15:49:12.543178-06:00,chat,bug,A012,368,68,True
T0006129,2025-11-24T15:44:07.402343-06:00,2025-11-24T15:44:07.402343-06:00,2025-11-24T15:47:35.385626-06:00,phone,bug,A017,193,52,True
T0006124,2025-11-24T15:44:31.964191-06:00,2025-11-24T15:44:31.964191-06:00,2025-11-24T15:51:17.956809-06:00,chat,billing,A018,374,50,True
T0006127,2025-11-24T15:44:37.724438-06:00,2025-11-24T15:44:37.724438-06:00,2025-11-24T15:49:43.236641-06:00,chat,login,A011,286,25,True
T0006122,2025-11-24T15:45:10.018275-06:00,2025-11-24T15:45:10.018275-06:00,2025-11-24T15:48:30.741033-06:00,phone,login,A003,200,50,True
T0006134,2025-11-24T15:45:55.575642-06:00,2025-11-24T15:45:55.575642-06:00,2025-11-24T15:52:11.441678-06:00,phone,billing,A017,354,53,False
T0006135,2025-11-24T15:45:58.883712-06:00,2025-11-24T15:45:58.883712-06:00,2025-11-24T15:49:51.964121-06:00,email,bug,A012,224,48,True
T0006116,2025-11-24T15:47:36.861377-06:00,2025-11-24T15:47:36.861377-06:00,2025-11-24T15:52:23.435853-06:00,email,billing,A018,244,92,True
T0006130,2025-11-24T15:52:22.043636-06:00,2025-11-24T15:52:22.043636-06:00,2025-11-24T15:57:08.325451-06:00,phone,login,A002,237,48,True
T0006128,2025-11-24T15:55:45.194086-06:00,2025-11-24T15:55:45.194086-06:00,2025-11-24T16:00:03.703563-06:00,chat,billing,A016,231,59,True
T0006133,2025-11-24T15:57:23.028197-06:00,2025-11-24T15:57:23.028197-06:00,2025-11-24T16:02:10.451361-06:00,chat,login,A020,238,40,True
T0006117,2025-11-24T15:58:29.969638-06:00,2025-11-24T15:58:29.969638-06:00,2025-11-24T16:02:31.392565-06:00,chat,billing,A020,204,90,True
T0006119,2025-11-24T15:59:46.028118-06:00,2025-11-24T15:59:46.028118-06:00,2025-11-24T16:04:27.485070-06:00,email,login,A012,266,64,True
T0006142,2025-11-24T16:00:01.725408-06:00,2025-11-24T16:00:01.725408-06:00,2025-11-24T16:03:01.205790-06:00,chat,login,A014,173,49,True
T0006136,2025-11-24T16:01:01.589547-06:00,2025-11-24T16:01:01.589547-06:00,2025-11-24T16:05:32.233481-06:00,email,login,A017,241,53,True
T0006154,2025-11-24T16:02:32.084105-06:00,2025-11-24T16:02:32.084105-06:00,2025-11-24T16:06:54.631921-06:00,email,login,A002,244,65,True
T0006151,2025-11-24T16:03:25.222669-06:00,2025-11-24T16:03:25.222669-06:00,2025-11-24T16:07:19.975024-06:00,email,billing,A007,198,26,False
T0006150,2025-11-24T16:05:05.762894-06:00,2025-11-24T16:05:05.762894-06:00,2025-11-24T16:10:18.067449-06:00,phone,bug,A013,273,64,True
T0006153,2025-11-24T16:08:31.979718-06:00,2025-11-24T16:08:31.979718-06:00,2025-11-24T16:12:53.127016-06:00,chat,login,A006,220,57,True
T0006139,2025-11-24T16:10:34.919055-06:00,2025-11-24T16:10:34.919055-06:00,2025-11-24T16:14:25.454287-06:00,email,login,A020,219,86,False
T0006143,2025-11-24T16:11:34.889792-06:00,2025-11-24T16:11:34.889792-06:00,2025-11-24T16:16:09.546329-06:00,email,billing,A012,271,44,True
T0006140,2025-11-24T16:14:18.154280-06:00,2025-11-24T16:14:18.154280-06:00,2025-11-24T16:18:48.714444-06:00,chat,login,A016,217,76,True
T0006145,2025-11-24T16:15:23.476588-06:00,2025-11-24T16:15:23.476588-06:00,2025-11-24T16:20:07.957408-06:00,email,billing,A011,229,72,False
T0006152,2025-11-24T16:15:24.836983-06:00,2025-11-24T16:15:24.836983-06:00,2025-11-24T16:18:54.355544-06:00,email,login,A004,175,104,True
T0006148,2025-11-24T16:16:34.115422-06:00,2025-11-24T16:16:34.115422-06:00,2025-11-24T16:20:46.387088-06:00,email,login,A008,248,52,True
T0006147,2025-11-24T16:17:48.793038-06:00,2025-11-24T16:17:48.793038-06:00,2025-11-24T16:22:09.740180-06:00,email,billing,A009,249,37,False
T0006138,2025-11-24T16:22:59.688814-06:00,2025-11-24T16:22:59.688814-06:00,2025-11-24T16:25:58.341125-06:00,phone,billing,A006,166,56,True
T0006144,2025-11-24T16:23:38.554771-06:00,2025-11-24T16:23:38.554771-06:00,2025-11-24T16:28:56.245612-06:00,phone,login,A016,308,68,True
T0006137,2025-11-24T16:24:33.992127-06:00,2025-11-24T16:24:33.992127-06:00,2025-11-24T16:28:43.313890-06:00,email,login,A017,219,72,True
T0006149,2025-11-24T16:24:34.757926-06:00,2025-11-24T16:24:34.757926-06:00,2025-11-24T16:28:30.600052-06:00,phone,billing,A015,199,79,True
T0006146,2025-11-24T16:25:51.763676-06:00,2025-11-24T16:25:51.763676-06:00,2025-11-24T16:30:27.342767-06:00,chat,login,A011,216,71,True
T0006141,2025-11-24T16:29:28.482920-06:00,2025-11-24T16:29:28.482920-06:00,2025-11-24T16:34:00.691945-06:00,phone,billing,A017,222,34,True
T0006156,2025-11-24T16:34:07.241495-06:00,2025-11-24T16:34:07.241495-06:00,2025-11-24T16:38:18.768232-06:00,email,billing,A005,237,55,True
T0006163,2025-11-24T16:35:37.410434-06:00,2025-11-24T16:35:37.410434-06:00,2025-11-24T16:41:05.312392-06:00,email,billing,A012,283,52,True
T0006158,2025-11-24T16:37:05.250854-06:00,2025-11-24T16:37:05.250854-06:00,2025-11-24T16:41:54.195269-06:00,chat,login,A019,230,52,False
T0006169,2025-11-24T16:41:02.195514-06:00,2025-11-24T16:41:02.195514-06:00,2025-11-24T16:47:34.164133-06:00,chat,billing,A009,346,55,True
T0006159,2025-11-24T16:42:12.330395-06:00,2025-11-24T16:42:12.330395-06:00,2025-11-24T16:44:51.400203-06:00,email,bug,A018,152,53,True
T0006167,2025-11-24T16:42:13.300207-06:00,2025-11-24T16:42:13.300207-06:00,2025-11-24T16:46:39.824130-06:00,email,bug,A012,257,57,True
T0006164,2025-11-24T16:42:57.934592-06:00,2025-11-24T16:42:57.934592-06:00,2025-11-24T16:47:30.684860-06:00,chat,login,A012,225,36,True
T0006160,2025-11-24T16:43:53.495360-06:00,2025-11-24T16:43:53.495360-06:00,2025-11-24T16:49:09.009658-06:00,email,login,A013,298,57,True
T0006155,2025-11-24T16:44:06.983217-06:00,2025-11-24T16:44:06.983217-06:00,2025-11-24T16:48:25.900579-06:00,email,billing,A001,202,66,True
T0006168,2025-11-24T16:44:17.278030-06:00,2025-11-24T16:44:17.278030-06:00,2025-11-24T16:49:27.243788-06:00,chat,bug,A009,281,38,True
T0006166,2025-11-24T16:44:46.610860-06:00,2025-11-24T16:44:46.610860-06:00,2025-11-24T16:52:28.452610-06:00,phone,login,A020,419,77,True
T0006170,2025-11-24T16:51:11.102061-06:00,2025-11-24T16:51:11.102061-06:00,2025-11-24T16:56:39.995241-06:00,phone,bug,A001,295,72,True
T0006162,2025-11-24T16:51:36.599839-06:00,2025-11-24T16:51:36.599839-06:00,2025-11-24T16:55:37.281110-06:00,email,bug,A018,191,51,True
T0006161,2025-11-24T16:52:11.217059-06:00,2025-11-24T16:52:11.217059-06:00,2025-11-24T16:57:06.746575-06:00,chat,billing,A012,284,31,True
T0006165,2025-11-24T16:56:24.003769-06:00,2025-11-24T16:56:24.003769-06:00,2025-11-24T17:02:35.292133-06:00,email,login,A002,332,65,True
T0006157,2025-11-24T16:57:41.345577-06:00,2025-11-24T16:57:41.345577-06:00,2025-11-24T17:03:31.038954-06:00,phone,login,A009,343,39,True
T0006177,2025-11-25T09:00:27.767429-06:00,2025-11-25T09:00:27.767429-06:00,2025-11-25T09:06:09.937689-06:00,email,bug,A006,304,49,True
T0006176,2025-11-25T09:01:25.449663-06:00,2025-11-25T09:01:25.449663-06:00,2025-11-25T09:06:36.297555-06:00,chat,login,A007,262,37,True
T0006173,2025-11-25T09:01:56.403947-06:00,2025-11-25T09:01:56.403947-06:00,2025-11-25T09:07:39.586960-06:00,chat,billing,A018,299,48,True
T0006172,2025-11-25T09:02:35.426962-06:00,2025-11-25T09:02:35.426962-06:00,2025-11-25T09:06:11.696529-06:00,email,billing,A019,186,62,True
T0006178,2025-11-25T09:03:56.112291-06:00,2025-11-25T09:03:56.112291-06:00,2025-11-25T09:08:18.972899-06:00,chat,bug,A005,224,70,False
T0006181,2025-11-25T09:07:27.423793-06:00,2025-11-25T09:07:27.423793-06:00,2025-11-25T09:10:39.751545-06:00,chat,login,A012,155,50,True
T0006174,2025-11-25T09:11:09.399657-06:00,2025-11-25T09:11:09.399657-06:00,2025-11-25T09:15:39.637662-06:00,phone,billing,A001,265,63,True
T0006185,2025-11-25T09:17:57.704338-06:00,2025-11-25T09:17:57.704338-06:00,2025-11-25T09:21:30.283888-06:00,phone,bug,A005,174,63,True
T0006187,2025-11-25T09:18:36.343652-06:00,2025-11-25T09:18:36.343652-06:00,2025-11-25T09:23:39.986854-06:00,email,billing,A003,288,67,True
T0006175,2025-11-25T09:19:54.473817-06:00,2025-11-25T09:19:54.473817-06:00,2025-11-25T09:24:33.532724-06:00,chat,login,A006,265,52,False
T0006180,2025-11-25T09:19:55.883460-06:00,2025-11-25T09:19:55.883460-06:00,2025-11-25T09:24:31.470190-06:00,chat,bug,A017,221,65,False
T0006186,2025-11-25T09:21:36.300428-06:00,2025-11-25T09:21:36.300428-06:00,2025-11-25T09:26:42.006791-06:00,chat,billing,A013,275,56,False
T0006171,2025-11-25T09:21:50.800080-06:00,2025-11-25T09:21:50.800080-06:00,2025-11-25T09:26:10.316252-06:00,email,bug,A002,232,33,False
T0006184,2025-11-25T09:24:13.245831-06:00,2025-11-25T09:24:13.245831-06:00,2025-11-25T09:27:16.379657-06:00,email,bug,A015,178,50,False
T0006183,2025-11-25T09:24:55.754154-06:00,2025-11-25T09:24:55.754154-06:00,2025-11-25T09:31:20.922251-06:00,chat,bug,A016,347,54,True
T0006179,2025-11-25T09:25:07.537067-06:00,2025-11-25T09:25:07.537067-06:00,2025-11-25T09:28:54.682098-06:00,email,login,A012,172,107,True
T0006182,2025-11-25T09:26:24.955299-06:00,2025-11-25T09:26:24.955299-06:00,2025-11-25T09:30:16.891249-06:00,email,login,A010,179,39,False
T0006203,2025-11-25T09:30:45.581659-06:00,2025-11-25T09:30:45.581659-06:00,2025-11-25T09:34:48.078877-06:00,phone,login,A004,212,45,False
T0006191,2025-11-25T09:31:38.489293-06:00,2025-11-25T09:31:38.489293-06:00,2025-11-25T09:35:21.980337-06:00,email,billing,A009,190,55,True
T0006199,2025-11-25T09:34:44.149189-06:00,2025-11-25T09:34:44.149189-06:00,2025-11-25T09:38:18.509174-06:00,email,billing,A020,159,62,True
T0006204,2025-11-25T09:35:04.486920-06:00,2025-11-25T09:35:04.486920-06:00,2025-11-25T09:40:02.058770-06:00,email,login,A014,280,80,False
T0006192,2025-11-25T09:35:24.799052-06:00,2025-11-25T09:35:24.799052-06:00,2025-11-25T09:40:29.654967-06:00,email,bug,A011,279,88,True
T0006206,2025-11-25T09:38:07.592243-06:00,2025-11-25T09:38:07.592243-06:00,2025-11-25T09:43:52.102765-06:00,email,bug,A005,330,87,True
T0006188,2025-11-25T09:39:11.957644-06:00,2025-11-25T09:39:11.957644-06:00,2025-11-25T09:42:52.354948-06:00,email,billing,A007,216,69,True
T0006197,2025-11-25T09:46:49.129578-06:00,2025-11-25T09:46:49.129578-06:00,2025-11-25T09:53:44.095164-06:00,phone,billing,A007,358,68,True
T0006202,2025-11-25T09:48:17.828065-06:00,2025-11-25T09:48:17.828065-06:00,2025-11-25T09:52:35.028240-06:00,phone,billing,A013,236,63,True
T0006194,2025-11-25T09:48:50.185159-06:00,2025-11-25T09:48:50.185159-06:00,2025-11-25T09:54:02.630071-06:00,email,billing,A005,266,57,False
T0006193,2025-11-25T09:49:05.774407-06:00,2025-11-25T09:49:05.774407-06:00,2025-11-25T09:56:35.943485-06:00,email,login,A002,445,78,True
T0006208,2025-11-25T09:50:06.897263-06:00,2025-11-25T09:50:06.897263-06:00,2025-11-25T09:53:54.133624-06:00,chat,login,A007,220,43,True
T0006205,2025-11-25T09:50:12.543840-06:00,2025-11-25T09:50:12.543840-06:00,2025-11-25T09:54:39.161117-06:00,email,bug,A015,213,35,True
T0006196,2025-11-25T09:51:14.143395-06:00,2025-11-25T09:51:14.143395-06:00,2025-11-25T09:56:20.509838-06:00,phone,bug,A018,289,52,True
T0006200,2025-11-25T09:53:08.197563-06:00,2025-11-25T09:53:08.197563-06:00,2025-11-25T09:58:00.514396-06:00,email,billing,A005,265,44,True
T0006201,2025-11-25T09:53:42.591859-06:00,2025-11-25T09:53:42.591859-06:00,2025-11-25T09:57:19.967185-06:00,email,login,A011,208,39,True
T0006190,2025-11-25T09:55:16.774461-06:00,2025-11-25T09:55:16.774461-06:00,2025-11-25T09:58:47.274902-06:00,email,bug,A004,198,69,True
T0006198,2025-11-25T09:55:54.572566-06:00,2025-11-25T09:55:54.572566-06:00,2025-11-25T10:01:52.296923-06:00,email,login,A006,303,74,True
T0006207,2025-11-25T09:56:13.691580-06:00,2025-11-25T09:56:13.691580-06:00,2025-11-25T10:00:40.627009-06:00,phone,login,A009,233,58,True
T0006195,2025-11-25T09:56:18.735252-06:00,2025-11-25T09:56:18.735252-06:00,2025-11-25T09:59:42.555930-06:00,email,bug,A002,186,74,True
T0006189,2025-11-25T09:58:19.238824-06:00,2025-11-25T09:58:19.238824-06:00,2025-11-25T10:02:41.745893-06:00,email,login,A007,256,64,True
T0006251,2025-11-25T10:00:16.448421-06:00,2025-11-25T10:00:16.448505-06:00,2025-11-25T10:04:55.469752-06:00,phone,billing,A019,276,77,True
T0006239,2025-11-25T10:00:48.807088-06:00,2025-11-25T10:00:48.807150-06:00,2025-11-25T10:07:02.719732-06:00,email,billing,A015,323,82,True
T0006232,2025-11-25T10:00:51.063466-06:00,2025-11-25T10:00:51.064188-06:00,2025-11-25T10:03:34.735474-06:00,chat,login,A016,155,78,True
T0006225,2025-11-25T10:01:30.427116-06:00,2025-11-25T10:01:30.427458-06:00,2025-11-25T10:07:06.085315-06:00,chat,billing,A004,291,33,True
T0006252,2025-11-25T10:02:29.919417-06:00,2025-11-25T10:02:29.919509-06:00,2025-11-25T10:06:42.818984-06:00,email,billing,A017,251,101,True
T0006228,2025-11-25T10:02:57.214473-06:00,2025-11-25T10:02:57.214630-06:00,2025-11-25T10:07:14.948790-06:00,email,login,A020,227,75,False
T0006244,2025-11-25T10:03:32.297459-06:00,2025-11-25T10:03:32.297519-06:00,2025-11-25T10:06:45.272725-06:00,email,login,A007,188,72,True
T0006230,2025-11-25T10:03:53.648689-06:00,2025-11-25T10:03:53.648978-06:00,2025-11-25T10:08:05.733505-06:00,chat,login,A012,244,45,True
T0006236,2025-11-25T10:04:17.670170-06:00,2025-11-25T10:04:17.670266-06:00,2025-11-25T10:07:40.903384-06:00,email,login,A013,156,52,False
T0006234,2025-11-25T10:04:49.829488-06:00,2025-11-25T10:04:49.829643-06:00,2025-11-25T10:09:53.262514-06:00,chat,billing,A014,298,39,True
T0006227,2025-11-25T10:06:08.226363-06:00,2025-11-25T10:06:08.226449-06:00,2025-11-25T10:09:40.370566-06:00,email,billing,A001,208,110,True
T0006210,2025-11-25T10:08:32.836588-06:00,2025-11-25T10:08:32.836704-06:00,2025-11-25T10:12:46.536903-06:00,chat,bug,A009,232,35,True
T0006247,2025-11-25T10:10:47.970429-06:00,2025-11-25T10:10:47.970452-06:00,2025-11-25T10:15:14.714785-06:00,email,billing,A008,222,84,False
